item_id,item_name,category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,daily_sales,elasticity,restock_frequency_days,last_restock_date,next_restock_date,carbon_score,predicted_monthly_sales,predicted_daily_sales,days_until_restock,days_stock_lasts,risk_score,risk_tag,forecasted_waste_units,forecasted_waste_value,recommended_action,co2_saved_kg,meals_saved,water_saved_liters,energy_saved_kwh,sustainability_score,efficiency_ratio,tactical_note,confidence,overstock_score
WM017F5B,Tyson Milk 12oz,Perishable,Dairy,44,0,260,0,2.02,2.02,51,0.0,2,2025-06-28,2025-06-30,4.02,1512.89,50.43,0,3.014078903037401,66.08,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.02 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM9731D6,Campbell's Butter,Perishable,Dairy,55,0,337,0,2.35,2.35,5,0.22,2,2025-06-25,2025-06-27,5.11,389.17,12.97,1,14.1094831327958,68.24,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.35 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WME5175F,Peppers 12oz,Perishable,Produce,12,0,439,0,3.15,3.15,50,0.68,1,2025-06-27,2025-06-28,6.65,1479.87,49.33,0,5.93959029240392,69.8,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.15 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM525CF4,Del Monte Yogurt,Perishable,Dairy,52,0,50,0,1.73,1.73,74,0.12,2,2025-06-20,2025-06-22,3.25,2240.43,74.68,0,0.2410283868029455,61.8,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.73 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM60E647,Great Value Beef,Perishable,Meat,14,0,448,0,3.62,3.62,44,0.29,1,2025-06-26,2025-06-27,6.29,1320.22,44.01,1,2.4767099331305475,72.26,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.62 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM25AD3B,Sara Lee Bacon 12oz,Perishable,Meat,9,0,358,0,9.47,9.47,61,1.16,2,2025-06-20,2025-06-22,5.37,1799.33,59.98,0,5.718572901263003,61.48,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.47 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM54A5FE,Campbell's Yogurt 12oz,Perishable,Dairy,51,0,396,0,0.97,0.97,2,0.06,1,2025-07-01,2025-07-02,5.0,79.9,2.66,0,134.21052198519493,69.4,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.97 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM7CCBB8,Organic Avocados 12oz,Perishable,Produce,10,0,350,0,9.34,9.34,29,1.05,1,2025-06-17,2025-06-18,5.86,877.61,29.25,0,10.11965811965812,63.44,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.34 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM7EC23A,Heinz Pasta,Non-Perishable,Grocery,397,197,472,3068,6.76,5.82,7,1.18,8,2025-06-22,2025-06-30,3.82,225.69,7.52,1,45.877659690830704,65.43,🟠 MEDIUM RISK – Monitor,1689,11417.64,Strategic Discount - Tier 2,6451.98,5630.0,84450,422.25,100.0,0.565,Action: Apply Tier 2 Strategic Discount. New price: $5.82 (13.9% reduction). Addressing overstock.,✅ Confident action,438.29
WMFA03A1,Tyson Cheese,Perishable,Dairy,16,0,297,0,2.89,2.89,33,0.2,2,2025-06-20,2025-06-22,6.31,1016.63,33.89,1,3.7474181849289625,73.24,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.89 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM10D9B0,Uncle Ben's Shampoo 12oz,Perishable,Personal Care,402,0,65,0,11.46,11.46,36,2.21,10,2025-06-26,2025-07-06,3.23,1061.62,35.39,8,0.6499011132146979,52.92,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMC2A99E,Tyson Croissants,Perishable,Bakery,5,0,475,0,2.43,2.43,46,0.32,2,2025-06-20,2025-06-22,4.46,1373.82,45.79,0,10.286088459987,64.64,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.43 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WME62404,Campbell's Pasta,Perishable,Grocery,639,435,484,808,2.77,2.77,38,0.29,11,2025-06-21,2025-07-02,0.16,1120.69,37.36,11,12.044967683306616,50.51,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,21.26
WM20A58A,Bananas,Perishable,Produce,11,0,479,0,1.91,1.91,19,0.21,1,2025-06-21,2025-06-22,6.32,595.12,19.84,0,22.88306434013717,73.18,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.91 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMF1306B,Barilla Milk,Perishable,Dairy,33,0,286,0,5.19,5.19,41,0.0,2,2025-06-23,2025-06-25,5.81,1245.22,41.51,0,3.011322694637561,73.24,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $5.19 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM9FF08F,Campbell's Rolls,Perishable,Bakery,48,0,408,0,8.19,8.19,37,1.1,2,2025-06-22,2025-06-24,5.86,1146.81,38.23,1,9.599790855203649,63.44,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $8.19 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMEE8C25,Organic Sauce 16oz,Non-Perishable,Grocery,456,0,408,0,3.42,3.42,74,0.5,13,2025-06-25,2025-07-08,4.94,2252.1,75.07,1,2.3311575957294903,64.76,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.42 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMDAFE55,Barilla Bread,Perishable,Bakery,7,0,148,0,9.23,9.23,13,0.0,1,2025-06-24,2025-06-25,1.96,421.93,14.06,1,7.325746580796188,57.84,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM3BCF1B,Kellogg's Beans,Non-Perishable,Grocery,660,239,181,0,7.5,7.5,69,1.15,13,2025-06-22,2025-07-05,2.45,2121.65,70.72,11,0.9332579024430028,35.32,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM45A3E4,Campbell's Sauce 16oz,Perishable,Grocery,307,0,234,0,0.89,0.89,55,0.14,9,2025-06-28,2025-07-07,2.77,1619.71,53.99,6,1.3335802511878094,59.68,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM177057,Great Value Sauce 16oz,Non-Perishable,Grocery,683,185,473,0,3.62,3.62,57,0.44,8,2025-06-21,2025-06-29,1.45,1714.63,57.15,1,2.852143405913816,40.57,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WME86B56,Fresh Bananas 12oz,Perishable,Produce,6,0,377,0,1.57,1.57,27,0.28,2,2025-06-29,2025-07-01,4.84,792.81,26.43,0,9.383276471299707,66.56,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.57 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM289CE0,Canned Rice 12oz,Perishable,Grocery,429,140,117,0,5.33,5.33,64,0.0,9,2025-06-22,2025-07-01,4.95,1982.11,66.07,8,1.6194944830366351,56.75,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM303AE2,Organic Razor Blades,Non-Perishable,Personal Care,447,7,415,1733,12.47,9.76,7,3.39,9,2025-06-29,2025-07-08,2.23,209.94,7.0,5,55.71428571428572,78.29,🔴 HIGH RISK – Act Now,1684,20999.48,Strategic Discount - Tier 2,3755.32,5613.33,84200,421.0,100.0,0.179,Action: Apply Tier 2 Strategic Discount. New price: $9.76 (21.7% reduction). Addressing overstock.,✅ Confident action,247.57
WM1B8CB1,Fresh Potatoes 16oz,Perishable,Produce,14,0,124,0,8.81,8.81,74,1.37,2,2025-06-23,2025-06-25,6.99,2308.16,76.94,0,0.6238627303989814,67.96,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $8.81 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM0CCCBD,Canned Corn 12oz,Perishable,Grocery,380,158,186,0,7.61,7.61,49,0.83,7,2025-06-18,2025-06-25,6.85,1465.25,48.84,2,3.72645371481139,52.47,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMFE521B,Del Monte Bagels,Perishable,Bakery,23,0,87,0,6.8,6.8,53,1.05,2,2025-06-29,2025-07-01,4.29,1624.89,54.16,0,1.0155096040427338,57.16,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMAA4ABE,Tyson Yogurt,Perishable,Dairy,48,0,394,0,0.76,0.76,67,0.06,1,2025-06-27,2025-06-28,2.96,2029.02,67.63,1,4.081029294823034,61.24,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.76 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM6F0A6D,Sara Lee TV 16oz,Perishable,Electronics,537,0,102,0,11.1,11.1,25,3.61,10,2025-06-18,2025-06-28,7.06,768.11,25.6,4,3.593749946448953,68.24,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $11.10 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM097650,Great Value Pasta,Perishable,Grocery,670,27,421,0,6.23,6.23,35,1.15,9,2025-06-29,2025-07-08,3.3,1059.61,35.32,7,5.577576492133105,51.59,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM34C7D6,Organic Rolls 16oz,Perishable,Bakery,42,0,59,0,2.87,2.87,4,0.34,1,2025-06-23,2025-06-24,1.69,149.67,4.99,1,3.406813783518596,53.36,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMA96B73,Great Value Paper Towels 16oz,Perishable,Household,366,187,280,1439,16.55,13.56,4,3.74,9,2025-06-29,2025-07-08,6.72,123.79,4.13,5,53.02663291321633,76.44,🔴 HIGH RISK – Act Now,691,11436.05,Strategic Discount - Tier 2,4643.52,2303.33,34550,172.75,100.0,0.406,Action: Apply Tier 2 Strategic Discount. New price: $13.56 (18.1% reduction). Addressing overstock.,✅ Confident action,359.75
WME811BA,Campbell's Croissants 12oz,Perishable,Bakery,10,0,164,0,3.16,3.16,2,0.46,1,2025-06-19,2025-06-20,4.22,65.34,2.18,0,61.009172443668966,62.28,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.16 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMFA3069,Organic Bananas 16oz,Perishable,Produce,6,0,245,0,6.76,6.76,48,1.1,2,2025-06-18,2025-06-20,6.24,1445.71,48.19,3,3.11267906774464,64.96,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.76 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM1BA03F,Kellogg's Butter 16oz,Perishable,Dairy,23,0,66,0,3.53,3.53,14,0.23,1,2025-06-25,2025-06-26,2.55,449.72,14.99,1,1.1340894102449943,57.9,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM18EE9B,Campbell's Speaker,Non-Perishable,Electronics,360,31,211,0,35.41,35.41,57,7.26,13,2025-06-27,2025-07-10,5.78,1623.76,54.13,3,2.161463101631412,59.68,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMFD2194,Uncle Ben's Bacon,Perishable,Meat,5,0,374,0,3.41,3.41,38,0.47,1,2025-06-24,2025-06-25,7.71,1206.73,40.22,1,3.953256966042936,76.14,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.41 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM2A2FA9,Great Value Charger 16oz,Perishable,Electronics,552,163,343,0,36.97,36.97,64,14.31,7,2025-06-20,2025-06-27,2.15,1926.64,64.22,3,1.2301463484639754,36.79,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMA1E49F,Tyson Butter,Perishable,Dairy,37,0,105,0,0.78,0.78,27,0.06,1,2025-06-26,2025-06-27,4.77,851.73,28.39,1,1.8316308953130955,68.48,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.78 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM766B6C,Heinz Sauce Organic,Perishable,Grocery,365,284,282,0,8.37,8.37,35,1.54,8,2025-06-23,2025-07-01,7.91,1064.07,35.47,1,4.933746658510292,40.52,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM26EAB9,Campbell's Yogurt,Perishable,Dairy,57,0,459,0,3.82,3.82,63,0.35,2,2025-07-01,2025-07-03,4.76,1889.29,62.98,1,2.3023182129869424,65.54,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.82 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMBFCAF1,Organic Apples Organic,Perishable,Produce,9,0,417,0,6.62,6.62,40,0.71,2,2025-06-24,2025-06-26,7.75,1276.49,42.55,1,3.572267984146279,73.9,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.62 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMB5E016,Heinz Bread,Perishable,Bakery,38,0,104,0,7.87,7.87,27,0.0,1,2025-06-19,2025-06-20,3.71,819.74,27.32,0,1.8301610746164287,64.84,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $7.87 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM2BD510,Del Monte Cereal 12oz,Non-Perishable,Grocery,551,29,421,2055,5.31,4.62,12,0.86,8,2025-06-27,2025-07-05,4.18,370.76,12.36,7,14.967637956207984,86.01,🔴 HIGH RISK – Act Now,1707,9064.17,Strategic Discount - Tier 1,7135.26,5690.0,85350,426.75,100.0,0.787,Action: Apply Tier 1 Strategic Discount. New price: $4.62 (13.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now. 🌱 High sustainability impact.,✅ Confident action,171.25
WM8C553F,Uncle Ben's Bagels 12oz,Perishable,Bakery,4,0,400,0,2.77,2.77,17,0.41,1,2025-07-01,2025-07-02,6.62,512.05,17.07,1,9.841827943965292,72.38,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.77 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM8DA729,Fresh Lettuce 12oz,Perishable,Produce,6,0,475,0,8.96,8.96,62,1.01,2,2025-06-19,2025-06-21,7.91,1830.8,61.03,0,7.094871516643156,71.64,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $8.96 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMC472B4,Canned Beans 12oz,Non-Perishable,Grocery,381,0,226,0,1.69,1.69,18,0.22,9,2025-06-30,2025-07-09,4.55,489.07,16.3,8,9.693251987445668,66.0,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.69 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM38F5BB,Del Monte Cream,Perishable,Dairy,26,0,184,0,2.19,2.19,18,0.13,1,2025-07-01,2025-07-02,4.33,554.84,18.49,2,8.815576096145227,66.02,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.19 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM946AA3,Barilla Bagels,Perishable,Bakery,10,0,451,0,4.69,4.69,60,0.81,2,2025-06-24,2025-06-26,3.35,1701.15,56.7,0,5.908289162122277,55.3,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM025919,Heinz Toothpaste,Non-Perishable,Personal Care,485,0,436,0,14.23,14.23,7,2.49,9,2025-06-25,2025-07-04,6.11,214.01,7.13,1,47.82608618888342,64.44,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $14.23 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMF41EDC,Organic Bananas,Perishable,Produce,6,0,352,0,2.87,2.87,57,0.48,1,2025-06-29,2025-06-30,4.97,1717.92,57.26,2,3.9469089525804337,65.08,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.87 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM60DAD0,Campbell's Cereal 12oz,Non-Perishable,Grocery,398,100,316,0,5.24,5.24,61,0.57,8,2025-06-17,2025-06-25,5.62,1890.05,63.0,1,1.253968253968254,56.73,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMD67192,Tyson Yogurt,Perishable,Dairy,38,0,114,0,6.44,6.44,42,0.49,1,2025-07-01,2025-07-02,6.28,1267.4,42.25,1,2.3431952662721893,70.22,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.44 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMEFB9EC,Uncle Ben's Bread 16oz,Perishable,Bakery,23,0,383,0,0.98,0.98,46,0.0,2,2025-06-28,2025-06-30,6.41,1347.46,44.92,2,3.628673344708356,75.64,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.98 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMAD3949,Barilla Butter 16oz,Perishable,Dairy,47,0,256,0,3.52,3.52,73,0.31,2,2025-06-25,2025-06-27,0.0,2254.95,75.16,3,0.9978711594689552,46.9,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM38900D,Organic Bananas,Perishable,Produce,14,0,305,0,9.7,9.7,81,1.23,2,2025-06-23,2025-06-25,2.69,2409.85,80.33,3,3.1619568555992044,50.76,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMAA582B,Organic Cream,Perishable,Dairy,6,0,236,0,3.64,3.64,12,0.32,2,2025-06-17,2025-06-19,1.76,387.69,12.92,0,8.823529359660846,53.84,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM4FB8EA,Organic Pasta 12oz,Non-Perishable,Grocery,627,451,261,0,0.84,0.84,48,0.09,7,2025-06-19,2025-06-26,4.73,1448.74,48.29,2,5.135638751256622,39.25,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM1D49FF,Great Value Butter,Perishable,Dairy,58,0,397,0,1.31,1.31,21,0.07,2,2025-06-19,2025-06-21,1.21,653.14,21.77,0,10.51906270945132,54.14,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM62A382,Great Value Chicken 12oz,Perishable,Meat,6,0,95,0,6.47,6.47,43,0.73,2,2025-06-20,2025-06-22,4.24,1355.02,45.17,2,1.6825327226214175,59.66,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WME8A82E,Barilla Trash Bags 12oz,Perishable,Household,605,291,449,104,11.46,11.46,37,1.91,8,2025-06-29,2025-07-07,9.75,1161.17,38.71,7,5.734952344368527,76.63,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $11.46 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,2.81
WMD3411E,Heinz Sauce 16oz,Non-Perishable,Grocery,551,206,375,271,0.89,0.89,76,0.13,11,2025-06-21,2025-07-02,6.12,2260.22,75.34,12,3.610300148942315,79.62,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.89 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,3.57
WMD4165A,Del Monte Rice,Non-Perishable,Grocery,322,38,203,270,7.55,7.55,7,0.0,11,2025-06-17,2025-06-28,8.43,533.68,17.79,9,10.39910008315568,100.0,🔴 HIGH RISK – Act Now,4,30.2,Strategic Discount - Tier 1,33.72,13.33,200,1.0,73.0,1.117,Action: Apply Tier 1 Strategic Discount. New price: $7.55 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now. 🌱 High sustainability impact.,✅ Confident action,38.57
WME472E8,Organic Butter 12oz,Perishable,Dairy,29,0,208,0,6.84,6.84,46,0.61,2,2025-06-23,2025-06-25,4.92,1355.98,45.2,1,2.2345132366195064,63.58,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.84 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMCF0223,Sara Lee Bacon,Perishable,Meat,4,0,278,0,3.62,3.62,4,0.53,2,2025-06-23,2025-06-25,2.95,148.41,4.95,0,15.959596574555851,56.5,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WMEC5FDA,Heinz Butter,Perishable,Dairy,35,0,120,0,5.32,5.32,74,0.46,2,2025-06-25,2025-06-27,8.17,2090.29,69.68,0,0.990241097844466,78.08,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $5.32 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WME585A3,Organic Pasta Organic,Perishable,Grocery,408,0,319,0,4.87,4.87,54,0.61,8,2025-06-19,2025-06-27,8.02,1581.32,52.71,1,3.452855305657057,75.98,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.87 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
