item_id,item_name,category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,daily_sales,elasticity,restock_frequency_days,last_restock_date,next_restock_date,carbon_score,predicted_monthly_sales,predicted_daily_sales,days_until_restock,days_stock_lasts,risk_score,risk_tag,forecasted_waste_units,forecasted_waste_value,recommended_action,co2_saved_kg,meals_saved,water_saved_liters,energy_saved_kwh,sustainability_score,efficiency_ratio,tactical_note,confidence,overstock_score
WMFCE6F1,Kellogg's Sauce,Non-Perishable,Grocery,599,531,129,0,2.07,2.07,19,0.35,13,2025-06-26,2025-07-09,2.23,583.43,19.45,3,4.37017977716285,19.96,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM7F7737,Barilla Cereal,Perishable,Grocery,353,176,279,1478,3.38,3.38,13,0.39,7,2025-06-29,2025-07-06,2.99,396.11,13.2,7,10.6818183361663,68.12,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.38 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,113.69
WM360C44,Heinz Butter 16oz,Perishable,Dairy,53,0,282,0,8.84,8.84,70,0.7,2,2025-06-21,2025-06-23,5.26,2095.66,69.86,1,1.7034067987449613,64.04,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $8.84 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM362F84,Canned Spaghetti,Perishable,Grocery,643,395,432,1093,1.41,1.41,15,0.25,13,2025-06-27,2025-07-10,5.41,473.82,15.79,4,24.31918941910725,74.57,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.41 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,72.87
WMDC8C04,Apples Organic,Perishable,Produce,12,0,72,72,1.47,1.47,63,0.33,2,2025-06-30,2025-07-02,9.93,1863.72,62.12,3,1.0141661475087944,93.28,🔴 HIGH RISK – Act Now,72,105.84,Strategic Discount - Tier 1,714.96,240.0,3600,18.0,100.0,6.755,Action: Apply Tier 1 Strategic Discount. New price: $1.47 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now. 🌱 High sustainability impact.,✅ Confident action,1.14
WM89906D,Sara Lee Lotion,Non-Perishable,Personal Care,308,57,409,1461,17.33,17.33,16,3.7,7,2025-06-29,2025-07-06,7.93,522.49,17.42,8,15.843857565511458,94.32,🔴 HIGH RISK – Act Now,549,9514.17,Strategic Discount - Tier 1,4353.57,1830.0,27450,137.25,100.0,0.458,Action: Apply Tier 1 Strategic Discount. New price: $17.33 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,91.31
WMCE7AEE,Organic Razor Blades 12oz,Non-Perishable,Personal Care,457,247,178,0,18.6,18.6,45,4.12,7,2025-06-22,2025-06-29,1.84,1332.26,44.41,3,3.2875478608790814,25.74,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM4BDE7D,Barilla Bagels Organic,Perishable,Bakery,37,0,448,448,5.46,5.46,5,0.98,1,2025-06-29,2025-06-30,4.36,158.56,5.29,3,30.05671099179065,87.64,🔴 HIGH RISK – Act Now,448,2446.08,DONATE,1953.28,1493.33,22400,112.0,100.0,0.799,"Action: Donate. Potential savings: $2446.08, CO₂ reduction: 1953.28kg. 🌱 High sustainability impact.",✅ Confident action,89.6
WM6293D0,Barilla Detergent,Perishable,Household,622,37,365,1222,14.28,14.28,28,0.0,9,2025-06-21,2025-06-30,5.22,777.62,25.92,8,11.458333299606425,98.5,🔴 HIGH RISK – Act Now,186,2656.08,Strategic Discount - Tier 1,970.92,620.0,9300,46.5,100.0,0.366,Action: Apply Tier 1 Strategic Discount. New price: $14.28 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,43.64
WM45E51B,Uncle Ben's Sausage 12oz,Perishable,Meat,11,0,232,232,6.35,6.35,67,0.91,2,2025-06-20,2025-06-22,3.17,2043.87,68.13,2,2.1429620708325423,74.36,🟠 MEDIUM RISK – Monitor,232,1473.2,DONATE,735.44,773.33,11600,58.0,100.0,0.499,"Action: Donate. Potential savings: $1473.20, CO₂ reduction: 735.44kg.",✅ Confident action,3.46
WM638957,Uncle Ben's Yogurt,Perishable,Dairy,53,0,301,301,3.62,3.62,23,0.29,2,2025-06-23,2025-06-25,2.84,712.57,23.75,4,7.242105263157895,88.46,🔴 HIGH RISK – Act Now,301,1089.62,DONATE,854.84,1003.33,15050,75.25,100.0,0.785,"Action: Donate. Potential savings: $1089.62, CO₂ reduction: 854.84kg. 🌱 High sustainability impact.",✅ Confident action,13.09
WM6EA752,Organic Croissants Organic,Perishable,Bakery,58,0,437,437,7.21,7.21,68,1.21,1,2025-06-17,2025-06-18,9.08,2145.56,71.52,2,4.292505794318469,100.0,🔴 HIGH RISK – Act Now,437,3150.77,DONATE,3967.96,1456.67,21850,109.25,100.0,1.259,"Action: Donate. Potential savings: $3150.77, CO₂ reduction: 3967.96kg. 🌱 High sustainability impact.",✅ Confident action,6.43
WM21AB73,Great Value Croissants 12oz,Perishable,Bakery,13,0,171,171,3.6,3.6,36,0.68,2,2025-06-21,2025-06-23,4.9,1151.91,38.4,2,3.541666525933483,91.3,🔴 HIGH RISK – Act Now,171,615.6,DONATE,837.9,570.0,8550,42.75,100.0,1.361,"Action: Donate. Potential savings: $615.60, CO₂ reduction: 837.9kg. 🌱 High sustainability impact.",✅ Confident action,4.75
WM62BE1C,Sara Lee Bread 16oz,Perishable,Bakery,42,0,352,0,3.19,3.19,10,0.0,2,2025-06-23,2025-06-25,5.33,300.0,10.0,2,32.5,71.32,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.19 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM24FEC2,Tyson Chicken Organic,Perishable,Meat,8,0,225,225,2.72,2.72,77,0.37,1,2025-06-20,2025-06-21,1.75,2306.4,76.88,3,1.0796046171334892,70.83,🟠 MEDIUM RISK – Monitor,225,612.0,DONATE,393.75,750.0,11250,56.25,100.0,0.643,"Action: Donate. Potential savings: $612.00, CO₂ reduction: 393.75kg.",✅ Confident action,2.92
WMAA7A02,Del Monte Bread 12oz,Perishable,Bakery,24,0,395,0,5.09,5.09,64,0.0,2,2025-06-19,2025-06-21,9.06,1954.69,65.16,1,2.255985140244562,86.24,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 1,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 1 Strategic Discount. New price: $5.09 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,0.0
WM0EC952,Tyson Croissants,Perishable,Bakery,5,0,256,256,2.8,2.8,50,0.46,2,2025-06-22,2025-06-24,6.96,1549.35,51.64,3,4.647560085914902,100.0,🔴 HIGH RISK – Act Now,256,716.8,DONATE,1781.76,853.33,12800,64.0,100.0,2.486,"Action: Donate. Potential savings: $716.80, CO₂ reduction: 1781.76kg. 🌱 High sustainability impact.",✅ Confident action,5.12
WM42EB7D,Fresh Avocados 16oz,Perishable,Produce,3,0,448,0,0.58,0.58,4,0.08,1,2025-06-29,2025-06-30,6.48,137.83,4.59,2,29.41176372813094,75.12,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.58 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM1F0A91,Canned Ketchup 12oz,Perishable,Grocery,402,0,388,0,0.81,0.81,1,0.12,12,2025-06-23,2025-07-05,6.15,64.35,2.14,8,89.25233207339147,73.4,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.81 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM3E25E9,Organic Grapes,Perishable,Produce,9,0,443,0,5.19,5.19,57,1.01,2,2025-06-21,2025-06-23,4.96,1715.4,57.18,1,5.8936690836200585,59.84,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM2BEED0,Canned Flakes 12oz,Perishable,Grocery,553,401,68,0,1.3,1.3,137,0.17,9,2025-07-01,2025-07-10,0.89,2346.77,78.23,10,0.2173079288062343,22.85,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMF3B2CB,Uncle Ben's Bread 16oz,Perishable,Bakery,20,0,132,0,5.9,5.9,40,0.0,1,2025-06-20,2025-06-21,5.56,1192.07,39.74,2,2.893809641238968,72.24,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $5.90 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMD17C4B,Organic Trash Bags,Non-Perishable,Household,388,0,251,0,16.63,16.63,54,3.39,9,2025-06-28,2025-07-07,7.12,1565.94,52.2,6,4.252873501059675,68.48,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $16.63 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM66506A,Tyson Cheese,Perishable,Dairy,46,0,253,0,3.95,3.95,65,0.29,1,2025-06-18,2025-06-19,5.27,1969.05,65.64,2,2.3918342696505146,68.18,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.95 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM2AE016,Sara Lee Croissants,Perishable,Bakery,59,0,329,0,4.95,4.95,71,0.82,2,2025-06-20,2025-06-22,6.89,2123.15,70.77,1,4.097781740228645,69.36,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.95 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM45A383,Potatoes,Perishable,Produce,7,0,399,399,8.5,8.5,41,0.99,2,2025-06-24,2025-06-26,3.6,1263.04,42.1,4,3.277909857522411,84.5,🔴 HIGH RISK – Act Now,399,3391.5,DONATE,1436.4,1330.0,19950,99.75,100.0,0.424,"Action: Donate. Potential savings: $3391.50, CO₂ reduction: 1436.4kg.",✅ Confident action,9.73
WMDB05E0,Sara Lee Speaker,Non-Perishable,Electronics,323,70,100,0,90.31,90.31,90,35.28,11,2025-06-23,2025-07-04,7.16,2552.0,85.07,2,0.4819560379344224,59.97,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM02ECC3,Tyson Chicken Organic,Perishable,Meat,11,0,150,150,3.19,3.19,83,0.44,2,2025-06-26,2025-06-28,3.96,2449.18,81.64,2,0.9064184291184948,72.28,🟠 MEDIUM RISK – Monitor,150,478.5,DONATE,594.0,500.0,7500,37.5,100.0,1.241,"Action: Donate. Potential savings: $478.50, CO₂ reduction: 594.0kg. 🌱 High sustainability impact.",✅ Confident action,1.81
WMCFE4EA,Canned Beans,Perishable,Grocery,522,179,450,1191,5.07,5.07,23,0.91,11,2025-06-19,2025-06-30,3.88,739.03,24.63,11,10.840438859019828,72.7,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $5.07 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,51.78
WM0F8D41,Barilla Speaker 12oz,Perishable,Electronics,476,241,130,0,34.85,34.85,81,11.95,12,2025-06-19,2025-07-01,2.03,2588.87,86.3,4,0.706836591458933,27.87,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM9850DB,Kellogg's Croissants,Perishable,Bakery,56,0,488,488,3.45,3.45,65,0.52,1,2025-06-29,2025-06-30,6.82,1953.21,65.11,2,2.3345108059457487,100.0,🔴 HIGH RISK – Act Now,488,1683.6,DONATE,3328.16,1626.67,24400,122.0,100.0,1.977,"Action: Donate. Potential savings: $1683.60, CO₂ reduction: 3328.16kg. 🌱 High sustainability impact.",✅ Confident action,7.51
WMAA44DE,Organic Onions Organic,Perishable,Produce,10,0,164,0,0.51,0.51,1,0.07,1,2025-06-23,2025-06-24,4.44,107.16,3.57,2,24.64986040491757,67.06,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $0.51 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM6382EE,Uncle Ben's Chicken 12oz,Perishable,Meat,6,0,159,0,4.12,4.12,38,0.23,2,2025-06-18,2025-06-20,7.75,1130.99,37.7,1,2.307692260991261,78.7,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.12 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM8DEED4,Barilla Muffins 12oz,Perishable,Bakery,44,0,474,474,2.04,2.04,15,0.3,2,2025-06-27,2025-06-29,3.47,476.57,15.89,3,13.97105067359474,90.88,🔴 HIGH RISK – Act Now,474,966.96,DONATE,1644.78,1580.0,23700,118.5,100.0,1.701,"Action: Donate. Potential savings: $966.96, CO₂ reduction: 1644.78kg. 🌱 High sustainability impact.",✅ Confident action,31.6
WMF9154E,Organic Carrots,Perishable,Produce,14,0,485,0,6.23,6.23,38,0.82,2,2025-06-28,2025-06-30,6.27,1176.74,39.22,1,9.943905860822108,66.88,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.23 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM6CE9E5,Organic Bagels 12oz,Perishable,Bakery,27,0,356,0,1.61,1.61,13,0.21,2,2025-06-21,2025-06-23,6.06,954.25,31.81,3,6.130147855198119,72.14,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.61 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMAE1717,Barilla Cheese,Perishable,Dairy,30,0,269,0,9.36,9.36,13,0.55,1,2025-06-18,2025-06-19,7.75,408.28,13.61,2,18.58927306260988,75.5,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.36 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM51087E,Uncle Ben's Pasta 16oz,Perishable,Grocery,383,51,79,0,8.6,8.6,9,1.15,11,2025-06-18,2025-06-29,10.0,652.51,21.75,12,3.4022988505747125,74.67,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $8.60 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WME490A1,Kellogg's Chicken,Perishable,Meat,7,0,88,88,8.84,8.84,30,1.11,1,2025-07-01,2025-07-02,4.68,932.51,31.08,1,2.3487773545430337,76.32,🔴 HIGH RISK – Act Now,88,777.92,DONATE,411.84,293.33,4400,22.0,100.0,0.529,"Action: Donate. Potential savings: $777.92, CO₂ reduction: 411.84kg.",✅ Confident action,2.93
WMCD02BC,Sara Lee Croissants Organic,Perishable,Bakery,13,0,98,0,3.45,3.45,15,0.43,2,2025-06-18,2025-06-20,4.8,488.15,16.27,1,1.5980331449587264,64.9,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $3.45 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM3ADBAA,Onions,Perishable,Produce,10,0,390,0,7.03,7.03,39,0.76,1,2025-06-21,2025-06-22,4.31,1206.25,40.21,1,4.178065253049813,59.64,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM48EA7C,Del Monte Trash Bags 12oz,Perishable,Household,655,542,299,0,15.29,15.29,57,2.84,12,2025-06-30,2025-07-12,4.55,1682.04,56.07,2,3.834492619407781,25.1,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WMA8CC08,Del Monte Toothpaste 16oz,Non-Perishable,Personal Care,386,0,345,0,16.92,16.92,41,5.0,13,2025-06-19,2025-07-02,4.72,1214.02,40.47,12,7.215220933836354,58.88,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM4D617B,Great Value Beans Organic,Non-Perishable,Grocery,609,512,246,0,6.34,6.34,34,1.02,13,2025-06-25,2025-07-08,3.43,1047.68,34.92,2,1.403207404620547,20.09,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM5BAF31,Barilla Detergent 16oz,Perishable,Household,630,2,494,783,6.03,5.43,32,0.0,11,2025-07-01,2025-07-12,5.22,979.99,32.67,12,11.019284364154034,100.0,🔴 HIGH RISK – Act Now,719,4335.57,Strategic Discount - Tier 1,3753.18,2396.67,35950,179.75,100.0,0.866,Action: Apply Tier 1 Strategic Discount. New price: $5.43 (10.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now. 🌱 High sustainability impact.,✅ Confident action,24.47
WM9BBFFD,Heinz Yogurt,Perishable,Dairy,22,0,411,0,1.27,1.27,49,0.08,1,2025-06-23,2025-06-24,3.05,1474.98,49.17,1,3.1319911680871897,61.4,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $1.27 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM47F411,Campbell's Milk,Perishable,Dairy,5,0,255,0,9.68,9.68,69,0.0,1,2025-06-28,2025-06-29,2.3,2081.57,69.39,1,1.037613498102162,59.2,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM719C18,Kellogg's Toothpaste,Perishable,Personal Care,453,0,194,0,2.63,2.63,118,0.78,9,2025-06-28,2025-07-07,5.05,2290.84,76.36,7,0.6547930801512051,62.4,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.63 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WM38C754,Canned Soup 16oz,Non-Perishable,Grocery,489,218,218,0,9.96,9.96,73,1.05,10,2025-07-01,2025-07-11,6.15,2216.77,73.89,4,0.8120178711005058,46.77,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM40FB54,Great Value Butter 12oz,Perishable,Dairy,49,0,317,317,4.95,4.95,56,0.43,2,2025-06-20,2025-06-22,4.49,1639.27,54.64,3,3.843338256694501,93.66,🔴 HIGH RISK – Act Now,317,1569.15,DONATE,1423.33,1056.67,15850,79.25,100.0,0.907,"Action: Donate. Potential savings: $1569.15, CO₂ reduction: 1423.33kg. 🌱 High sustainability impact.",✅ Confident action,5.66
WM1C544D,Barilla Rolls 12oz,Perishable,Bakery,48,0,266,0,2.97,2.97,43,0.44,1,2025-06-25,2025-06-26,8.27,1332.64,44.42,1,3.737055534505922,78.68,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $2.97 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WME45E25,Uncle Ben's Beans,Non-Perishable,Grocery,591,159,142,0,5.2,5.2,37,0.73,12,2025-06-18,2025-06-30,2.46,1154.77,38.49,4,2.9618081327280694,41.78,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM9CB0BA,Organic Cereal,Non-Perishable,Grocery,711,282,489,0,7.8,7.8,51,1.11,11,2025-06-24,2025-07-05,6.67,1501.63,50.05,3,7.772227890704082,50.82,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,⚠️ Moderate confidence,0.0
WM3906B2,Organic Rice,Non-Perishable,Grocery,372,189,193,0,7.81,7.81,68,0.0,13,2025-06-30,2025-07-13,4.24,2024.21,67.47,7,2.756780741585729,46.64,🟠 MEDIUM RISK – Monitor,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM8AAB8F,Campbell's Lotion 12oz,Perishable,Personal Care,322,0,314,0,4.03,4.03,43,0.7,13,2025-06-18,2025-07-01,0.0,1285.67,42.86,10,5.272981726122897,43.0,🟢 LOW RISK – Stable,0,0.0,NO ACTION,0.0,0.0,0,0.0,0.0,0.0,Status: Stable. No action required.,🟢 Low risk zone,0.0
WM5DE21D,Fresh Potatoes,Perishable,Produce,13,0,312,0,9.21,9.21,80,1.15,2,2025-06-30,2025-07-02,7.77,2382.2,79.41,2,3.903790274573644,71.08,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.21 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMEA7E5D,Great Value Pasta,Perishable,Grocery,499,247,143,95,6.23,6.23,10,0.68,12,2025-06-19,2025-07-01,3.87,327.1,10.9,4,8.715596635296905,68.88,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $6.23 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,9.5
WM927B00,Heinz Cereal 12oz,Non-Perishable,Grocery,716,77,221,38,5.08,5.08,49,0.56,9,2025-06-18,2025-06-27,6.81,1460.98,48.7,10,4.271047161015392,71.99,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $5.08 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.78
WM6B8DA2,Heinz Sauce Organic,Non-Perishable,Grocery,600,0,424,424,5.04,5.04,18,0.61,9,2025-06-23,2025-07-02,6.17,545.23,18.17,9,19.537699422641268,98.58,🔴 HIGH RISK – Act Now,424,2136.96,DONATE,2616.08,1413.33,21200,106.0,100.0,1.224,"Action: Donate. Potential savings: $2136.96, CO₂ reduction: 2616.08kg. 🌱 High sustainability impact.",✅ Confident action,23.56
WM480A7E,Del Monte Bagels 12oz,Perishable,Bakery,43,0,172,172,1.5,1.5,31,0.28,1,2025-06-30,2025-07-01,6.16,976.6,32.55,3,3.317972428000371,100.0,🔴 HIGH RISK – Act Now,172,258.0,DONATE,1059.52,573.33,8600,43.0,100.0,4.107,"Action: Donate. Potential savings: $258.00, CO₂ reduction: 1059.52kg. 🌱 High sustainability impact.",✅ Confident action,5.55
WMF1BE94,Barilla Sauce 12oz,Non-Perishable,Grocery,382,79,195,195,4.31,4.31,73,0.66,9,2025-06-23,2025-07-02,6.45,2228.95,74.3,11,1.5477792096440472,76.96,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $4.31 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,2.67
WM4ABB1B,Campbell's Yogurt,Perishable,Dairy,51,0,218,0,9.25,9.25,71,0.8,2,2025-06-26,2025-06-28,4.54,2124.29,70.81,1,2.824459919441521,60.16,🟠 MEDIUM RISK – Monitor,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.25 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMDA8CEE,Tyson Sauce 12oz,Non-Perishable,Grocery,540,0,129,129,3.23,3.23,32,0.35,7,2025-06-29,2025-07-06,8.2,998.07,33.27,9,1.412684080352406,100.0,🔴 HIGH RISK – Act Now,129,416.67,DONATE,1057.8,430.0,6450,32.25,100.0,2.539,"Action: Donate. Potential savings: $416.67, CO₂ reduction: 1057.8kg. 🌱 High sustainability impact.",✅ Confident action,4.03
WM1A8C4E,Campbell's Beef,Perishable,Meat,4,0,499,0,9.81,9.81,36,1.11,1,2025-06-18,2025-06-19,9.01,1079.07,35.97,1,4.031136921856507,76.04,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 2,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 2 Strategic Discount. New price: $9.81 (0.0% reduction). Addressing overstock.,⚠️ Moderate confidence,0.0
WMA70253,Organic Beef 12oz,Perishable,Meat,12,0,406,406,3.73,3.73,18,0.52,1,2025-06-26,2025-06-27,4.71,541.24,18.04,1,6.762749102467754,93.64,🔴 HIGH RISK – Act Now,406,1514.38,DONATE,1912.26,1353.33,20300,101.5,100.0,1.263,"Action: Donate. Potential savings: $1514.38, CO₂ reduction: 1912.26kg. 🌱 High sustainability impact.",✅ Confident action,22.56
WMEBD3B6,Sara Lee Sausage,Perishable,Meat,12,0,118,0,3.26,3.26,25,0.19,2,2025-06-21,2025-06-23,9.04,742.98,24.77,1,1.6552280679167026,84.26,🔴 HIGH RISK – Act Now,0,0.0,Strategic Discount - Tier 1,0.0,0.0,0,0.0,0.0,0.0,Action: Apply Tier 1 Strategic Discount. New price: $3.26 (0.0% reduction). Risk factor: 🔴 HIGH RISK – Act Now.,✅ Confident action,0.0
